engenharia eletrônica;1 período;FS3X1 - FISICA 1 (IL1A_CM)
engenharia eletrônica;1 período;LT31B - DESENHO ELÉTRICO (IL1B_CM)
engenharia eletrônica;1 período;LT31B - DESENHO ELÉTRICO (IL1A_CM)
engenharia eletrônica;1 período;CL3X1 - COMUNICAÇÃO ORAL E ESCRITA (IL1A_CM)
engenharia eletrônica;1 período;GA3X1 - GEOMETRIA ANALÍTICA E ÁLGEBRA LINEAR (Prof Lilian_CM)
engenharia eletrônica;1 período;CD3X1 - CALCULO DIFERENCIAL E INTEGRAL 1 (IL1A_CM)
engenharia eletrônica;2 período;AT31A - Atividades Complementares (IL2A_CM)
engenharia eletrônica;2 período;QM3XA - QUÍMICA (IL2B_CM)
engenharia eletrônica;2 período;QM3XA - QUÍMICA (IL2A_CM)
engenharia eletrônica;2 período;MP3XA - METODOLOGIA DE PESQUISA (IL2A_CM)
engenharia eletrônica;2 período;LT32A - Fundamento de Programação 2 (IL2A_CM)
engenharia eletrônica;2 período;FS3XB - FISICA 2 (IL2B_CM)
engenharia eletrônica;2 período;FS3XB - FISICA 2 (IL2A_CM)
engenharia eletrônica;2 período;CD3X2 - CALCULO DIFERENCIAL E INTEGRAL 2 (IL2A_CM)
engenharia eletrônica;2 período;FS3X3 - FISICA 3 (IL2B_CM)
engenharia eletrônica;2 período;FS3X3 - FISICA 3 (IL2A_CM)
engenharia eletrônica;3 período;LT33A - PRINCIPIOS DE CIRCUITOS ELETRICOS (IL3B_CM)
engenharia eletrônica;3 período;LT33A - PRINCIPIOS DE CIRCUITOS ELETRICOS (IL3A_CM)
engenharia eletrônica;3 período;FS3X4 - FISICA 4 (IL3A_CM)
engenharia eletrônica;3 período;LT33B - ESTRUTURA DE DADOS1 (IL3A_CM)
engenharia eletrônica;3 período;ED3XA - EQUAÇÕES DIFERENCIAIS E ORDINÁRIAS (IL3A_CM)
engenharia eletrônica;3 período;LT33C - ELETROMAGNETISMO (IL3A_CM)
engenharia eletrônica;3 período;CD3X3 - CALCULO DIFERENCIAL E INTEGRAL 3 (IL3A_CM)
engenharia eletrônica;3 período;PB3XA - PROBABILIDADE E ESTATÍSTICA (IL3A_CM)
engenharia eletrônica;4 período;LT34B - MATERIAIS E DISPOSITIVOS (TSPO_CM)
engenharia eletrônica;4 período;LT34D - METROLOGIA ELÉTRICA (IL4A_CM)
engenharia eletrônica;4 período;LT34A - MÉTODOS DE MATEMÁTICA APLICADA (IL4A_CM)
engenharia eletrônica;4 período;MG3XA - MECANICA GERAL 1 (IL4A_CM)
engenharia eletrônica;4 período;LT34B - MATERIAIS E DISPOSITIVOS (IL4A_CM)
engenharia eletrônica;4 período;FT3XA - FENOMENOS DE TRANSPORTE 1 (IL4A_CM)
engenharia eletrônica;4 período;LT34C - CIRCUITOS ELÉTRICOS (IL4B_CM)
engenharia eletrônica;4 período;LT34C - CIRCUITOS ELÉTRICOS (IL4A_CM)
engenharia eletrônica;4 período;LT34E - ARQUITETURA E ORGANIZAÇÃO DE COMPUTADORES (IL4A_CM)
engenharia eletrônica;4 período;CN3XA - CALCULO NUMERICO (IL4A_CM)
engenharia eletrônica;5 período;LT35C - CIRCUITOS DIGITAIS (TSPO_CM)
engenharia eletrônica;5 período;LT35C - CIRCUITOS DIGITAIS (IL5B_CM)
engenharia eletrônica;5 período;LT35A - SINAIS E SISTEMAS (IL5A_CM)
engenharia eletrônica;5 período;LT35D - PRINCIPIOS DE MAQUINAS ELETRICAS (IL5A_CM)
engenharia eletrônica;5 período;MG3XC - MECANICA GERAL 2 (IL5A_CM)
engenharia eletrônica;5 período;LT35B - ELETRÔNICA BÁSICA (IL5B_CM)
engenharia eletrônica;5 período;LT35B - ELETRÔNICA BÁSICA (IL5A_CM)
engenharia eletrônica;5 período;LT35C - CIRCUITOS DIGITAIS (IL5A_CM)
engenharia eletrônica;6 período;LT36E - Eletrônica De Potência (IL6B_CM)
engenharia eletrônica;6 período;LT36F - SENSORES INDUSTRIAIS (IL6A_CM)
engenharia eletrônica;6 período;LT36A - PROCESSAMENTO DIGITAL DE SINAIS (IL6A_CM)
engenharia eletrônica;6 período;LT36D - MICROCONTROLADORES (IL6A_CM)
engenharia eletrônica;6 período;LT36E - ELETRÔNICA DE POTÊNCIA (IL6A_CM)
engenharia eletrônica;6 período;LT36B - CONTROLE 1 (IL6A_CM)
engenharia eletrônica;6 período;LT36C - AMPLIFICADORES (IL6A_CM)
engenharia eletrônica;7 período;LT37D - SISTEMAS OPERACIONAIS (IL7A_CM)
engenharia eletrônica;7 período;LT37E - PRINCÍPIOS DE ENGENHARIA BIOMÉDICA (IL7A_CM)
engenharia eletrônica;7 período;LT37A - INTRODUÇÃO A PROJETOS DE CIS DEDICADOS (IL7A_CM)
engenharia eletrônica;7 período;LT37F - GESTÃO DE PESSOAS (IL7A_CM)
engenharia eletrônica;7 período;LT37C - FUNDAMENTOS DE COMUNICAÇÕES (IL7A_CM)
engenharia eletrônica;7 período;LT37B - CONTROLE 2 (IL7A_CM)
engenharia eletrônica;8 período;TCC1 - TRABALHO DE CONCLUSÃO DE CURSO (IL8A_CM)
engenharia eletrônica;8 período;LT38C - SISTEMAS EMBARCADOS (IL8A_CM)
engenharia eletrônica;8 período;LT38A - PROJETO DE CIRCUITOS INTEGRADOS SEMIDEDICADOS (IL8A_CM)
engenharia eletrônica;8 período;LT38B - CONTROLE SUPERVISÓRIO (IL8A_CM)
engenharia eletrônica;8 período;CA3XB - CIENCIAS AMBIENTAIS (IL8A_CM)
engenharia eletrônica;9 período;LT39A - PROJETO DE SISTEMAS INTEGRADOS (IL9B_CM)
engenharia eletrônica;9 período;LT39A - PROJETO DE SISTEMAS INTEGRADOS (IL9A_CM)
engenharia eletrônica;9 período;LT39B - ENGENHARIA DO PRODUTO (IL9A_CM)
engenharia eletrônica;9 período;LT39C - EMPREENDEDORISMO (IL9A_CM)
engenharia eletrônica;10 período;LT30A - Viabilidade Economica E Financeira De Projetos (IL10A_CM)
engenharia eletrônica;10 período;LT30A - VIABILIDADE ECONOMICA E FINANCEIRA DE PROJETOS (IL10_CM)
engenharia química;1 período;EQ31A - Introdução À Engenharia Química (IQ1A_CM)
engenharia química;1 período;EL31I - Fundamentos De Química (IQ1A_CM)
engenharia química;1 período;FS3X1 - Fisica 1 (IQ1B_CM)
engenharia química;1 período;FS3X1 - Fisica 1 (IQ1A_CM)
engenharia química;1 período;MP3X1 - Metodologia De Pesquisa (IQ1A_CM)
engenharia química;1 período;CD3X1 - Calculo Diferencial E Integral 1 (IQ1A_CM)
engenharia química;1 período;GA3X1 - Geometria Analítica E Álgebra Linear (IQ1A_CM)
engenharia química;2 período;FS3XB - Fisica 2 (IQ2A_CM)
engenharia química;2 período;FS3XB - Fisica 2 (IQ2B_CM)
engenharia química;2 período;CD3X2 - Calculo Diferencial E Integral 2 (IQ2A_CM)
engenharia química;2 período;EL32L - Química Orgânica (IQ2A_CM)
engenharia química;2 período;EL32J - Físico-Quimica (IQ2A_CM)
engenharia química;2 período;PB3XB - Probabilidade E Estatistica (IQ2A_CM) - Eng. Química
engenharia química;2 período;EL32K - Química Experimental (IQ2B_CM)
engenharia química;2 período;EL32K - Química Experimental (IQ2A_CM)
engenharia química;2 período;ED3XA - Equações Diferenciais E Ordinárias (IQ2A_CM)
engenharia química;3 período;MG3XA - Mecanica Geral 1 (IQ3A_CM)
engenharia química;3 período;FS3X3 - Fisica 3 (IQ3B_CM)
engenharia química;3 período;FS3X3 - Fisica 3 (IQ3A_CM)
engenharia química;3 período;EQ33C - Química Orgânica Experimental (IQ3A_CM)
engenharia química;3 período;EQ33B - Fundamentos Dos Cálculos Em Engenharia (IQ3A_CM)
engenharia química;3 período;EL33N - Desenho Técnico (IQ3A_CM)
engenharia química;3 período;EL33M - Química Analítica Quantitativa (IQ3A_CM)
engenharia química;3 período;EL31I - Fundamentos De Química (IQ3A_CM)
licenciatura em química;1 período;LQM31G - Metodologia Da Pesquisa (NQ1A_CM)
licenciatura em química;1 período;LQM31C - Química Geral Teórica (NQ1A_CM)
licenciatura em química;1 período;LQM31E - Química E O Mundo Do Trabalho (NQ1A_CM)
licenciatura em química;1 período;LQM31D - Química Geral Experimental (NQ1B_CM)
licenciatura em química;1 período;LQM31F - História Da Educação (NQ1A_CM)
licenciatura em química;1 período;LQM31B - Comunicação E Linguística (NQ1A_CM)
licenciatura em química;1 período;LQM31A - Tópicos De Matemática 1 (NQ1A_CM)
licenciatura em química;1 período;LQM31D - Química Geral Experimental (NQ1A_CM)
licenciatura em química;1 período;LQ31E - SEGURANÇA QUIMICA (NQ1B_CM)
licenciatura em química;1 período;LQ31E - SEGURANÇA QUIMICA (NQ1A_CM)
licenciatura em química;1 período;LQ31C - QUIMICA GERAL (NQ1B_CM)
licenciatura em química;1 período;LQ31C - QUIMICA GERAL (NQ1A_CM)
licenciatura em química;1 período;LQ31D - A QUIMICA E O MUNDO DE TRABALHO (NQ1A_CM)
licenciatura em química;1 período;LQ31G - METODOLOGIA DA PESQUISA EM EDUCAÇAO (NQ1A_CM)
licenciatura em química;1 período;LQ31B - GEOMETRIA ANALITICA E ALGEBRA LINEAR (NQ1A_CM)
licenciatura em química;1 período;LQ31F - COMUNICAÇAO LINGUISTICA (NQ1A_CM)
licenciatura em química;1 período;LQ31A - CALCULO DIFERENCIAL E INTEGRAL 1 (NQ1A_CM)
licenciatura em química;2 período;LQM32C - Química Analítica 1 (NQ2B_CM)
licenciatura em química;2 período;LQM32A - Tópicos De Matemática 2 (NQ2A_CM)
licenciatura em química;2 período;LQM32C - Química Analítica 1 (NQ2A_CM)
licenciatura em química;2 período;LQM32F - Políticas Públicas Educacionais (NQ2A_CM)
licenciatura em química;2 período;LQM32B - Geoquímica (NQ2B_CM)
licenciatura em química;2 período;LQM32B - Geoquímica (NQ2A_CM)
licenciatura em química;2 período;LQM32B - Geoquímica (NQ2C_CM)
licenciatura em química;2 período;LQ31A - Calculo Diferencial E Integral 1 (NQ2A_CM)
licenciatura em química;2 período;LQM32B - Geoquímica (NQ2D_CM)
licenciatura em química;2 período;LQM32D - Fundamentos De Química Inorgânica (NQ2A_CM)
licenciatura em química;2 período;LQM32E - Introdução A História, Filosofia E Sociologia Das Ciências (NQ2A_CM)
licenciatura em química;2 período;LQ32E - Historia Da Educaçao (NQ2A_CM)
licenciatura em química;2 período;LQ32H - Atividades Complementares (NQ2A_CM)
licenciatura em química;2 período;LQ32C - QUIMICA INORGANICA 1 (NQ2B_CM)
licenciatura em química;2 período;LQ32C - QUIMICA INORGANICA 1 (NQ2A_CM)
licenciatura em química;2 período;LQ32D - QUIMICA ANALITICA 1 (NQ2A_CM)
licenciatura em química;2 período;LQ32E - HISTORIA DA EDUCAÇAO (NQ2A)
licenciatura em química;2 período;LQ32G - FILOSOFIA GERAL (NQ2A_CM)
licenciatura em química;2 período;LQ32A - CALCULO DIFERENCIAL E INTEGRAL 2 (NQ2A_CM)
licenciatura em química;2 período;LQ32F - LIBRAS 1 (NQ2A_CM)
licenciatura em química;3 período;LQM33C - Termodinâmica E Equilíbrio (NQ3A_CM)
licenciatura em química;3 período;LQM33G - Projeto Integrador: Química E Sociedade (NQ3B_CM)
licenciatura em química;3 período;LQM33G - Projeto Integrador: Química E Sociedade (NQ3D_CM)
licenciatura em química;3 período;LQM33F - Psicologia Da Educação (NQ3A_CM)
licenciatura em química;3 período;LQM33G - Projeto Integrador: Química E Sociedade (NQ3A_CM)
licenciatura em química;3 período;LQM33G - Projeto Integrador: Química E Sociedade (NQ3C_CM)
licenciatura em química;3 período;LQM33A - Tópicos De Matemática 3 (NQ3A_CM)
licenciatura em química;3 período;LQM33B - Probabilidade E Estatística (NQ3A_CM)
licenciatura em química;3 período;LQM33D - Química Orgânica Teórica 1 (NQ3A_CM)
licenciatura em química;3 período;LQM33E - Ensino De Química E Sociedade (NQ3A_CM)
licenciatura em química;3 período;LQ33E - Psicologia Da Educaçao (NQ3A_CM)
licenciatura em química;3 período;LQ33B - FISICA 2 (NQ3B_CM)
licenciatura em química;3 período;LQ33E - PSICOLOGIA DA EDUCAÇAO (NQ3A)
licenciatura em química;3 período;LQ33A - FISICO-QUIMICA 1 (NQ3A_CM)
licenciatura em química;3 período;LQ33C - QUIMICA ORGANICA 1 (NQ3B_CM)
licenciatura em química;3 período;LQ33C - QUIMICA ORGANICA 1 (NQ3A_CM)
licenciatura em química;3 período;LQ33A - FISICO-QUIMICA 1 (NQ3B_CM)
licenciatura em química;3 período;LQ33B - FISICA 2 (NQ3A_CM)
licenciatura em química;3 período;LQ33D - PROBABILIDADE E ESTATISTICA (NQ3A_CM)
licenciatura em química;3 período;LQ33F - LIBRAS 2 (NQ3A_CM)
licenciatura em química;4 período;LQM34D - Físico-Química De Superfícies E Soluções (NQ4A_CM)
licenciatura em química;4 período;LQM34B - Química Ambiental Básica (NQ4A_CM)
licenciatura em química;4 período;LQM34C - Química Analítica 2 (NQ4A_CM)
licenciatura em química;4 período;LQM34G - Didática Geral (NQ4A_CM)
licenciatura em química;4 período;LQM34E - Química Orgânica Teórica 2 (NQ4A_CM)
licenciatura em química;4 período;LQM35D - Química Orgânica Experimental (NQ4A_CM)
licenciatura em química;4 período;LQM34F - Educação Especial E Inclusão Escolar (NQ4A_CM)
licenciatura em química;4 período;LQM34A - Tópicos De Física 1 (NQ4A_CM)
licenciatura em química;4 período;LQ34C - Quimica Organica 2 (NQ4A_CM)
licenciatura em química;4 período;LQ34F - Politicas Educacionais (NQ4A_CM)
licenciatura em química;4 período;LQ34E - Didatica (NQ4A_CM)
licenciatura em química;4 período;LQ34B - FISICA 3 (NQ4B_CM)
licenciatura em química;4 período;LQ34D - QUIMICA ANALITICA 2 (NQ4A_CM)
licenciatura em química;4 período;LQ34E - DIDATICA (NQ4A)
licenciatura em química;4 período;LQ34C - QUIMICA ORGANICA 2 (NQ4A)
licenciatura em química;4 período;LQ34A - FISICO-QUIMICA 2 (NQ4A_CM)
licenciatura em química;4 período;LQ34F - POLITICAS EDUCACIONAIS (NQ4A)
licenciatura em química;4 período;LQ34B - FISICA 3 (NQ4A_CM)
licenciatura em química;5 período;LQM35D - Química Orgânica Experimental (NQ5A_CM)
licenciatura em química;5 período;LQM35C - Cinética Química (NQ5A_CM)
licenciatura em química;5 período;LQM35E - Organização E Gestão Escolar (NQ5A_CM)
licenciatura em química;5 período;LQM35A - Tópicos De Física 2 (NQ5A_CM)
licenciatura em química;5 período;LQM35F - Teorias Do Currículo, Diversidade E Cultura (NQ5A_CM)
licenciatura em química;5 período;LQM35B - Química De Coordenação (NQ5A_CM)
licenciatura em química;5 período;LQM35G - Estágio Curricular Supervisionado 1 (NQ5A_CM)
licenciatura em química;5 período;LQ35E - Organizaçao E Gestao Escolar (NQ5A_CM)
licenciatura em química;5 período;LQ35C - QUIMICA INORGANICA 2 (NQ5A_CM)
licenciatura em química;5 período;LQ35E - ORGANIZAÇAO E GESTAO ESCOLAR (NQ5A)
licenciatura em química;5 período;LQ35F - METODOLOGIA E PRATICA DE ENSINO DE QUIMICA 1 (NQ5A_CM)
licenciatura em química;5 período;LQ35G - ESTAGIO SUPERVISIONADO 1 (NQ5A_CM)
licenciatura em química;5 período;LQ35A - FISICO-QUIMICA 3 (NQ5A_CM)
licenciatura em química;5 período;LQ35B - METODOS INSTRUMENTAIS DE ANALISE (NQ5A_CM)
licenciatura em química;6 período;LQM36C - Eletroquímica (NQ6A_CM)
licenciatura em química;6 período;LQM36F - Trabalho De Conclusão De Curso 1 (NQ6A_CM)
licenciatura em química;6 período;LQM36A - Métodos Instrumentais De Análise (NQ6A_CM)
licenciatura em química;6 período;LQM36D - Instrumentação Para O Ensino De Química 1 (NQ6A_CM)
licenciatura em química;6 período;LQM36E - Estágio Curricular Supervisionado 2 (NQ6A_CM)
licenciatura em química;6 período;LQM36B - Métodos Físicos Em Análise Orgânica (NQ6A_CM)
licenciatura em química;6 período;LQ36F - METODOLOGIA E PRATICA DE ENSINO DE QUIMICA 2 (NQ6A_CM)
licenciatura em química;6 período;LQ36E - FUNDAMENTOS DE CONTROLE DE QUALIDADE (NQ6A_CM)
licenciatura em química;6 período;LQ36G - ESTAGIO SUPERVISIONADO 2 (NQ6A_CM)
licenciatura em química;6 período;LQ36C - BIOQUIMICA (NQ6A_CM)
licenciatura em química;6 período;LQ36D - MINERALOGIA (NQ6A_CM)
licenciatura em química;6 período;LQ36B - METODOS CROMATOGRAFICOS (NQ6A_CM)
licenciatura em química;6 período;LQ36A - ESTRATEGIA EM EDUCAÇAO AMBIENTAL (NQ6A_CM)
licenciatura em química;7 período;LQM37C - Métodos Cromatográficos (NQ7A_CM)
licenciatura em química;7 período;LQM37A - Fundamentos De Controle De Qualidade (NQ7A_CM)
licenciatura em química;7 período;LQM37E - Instrumentação Para O Ensino De Química 2 (NQ7A_CM)
licenciatura em química;7 período;LQM37F - Estágio Curricular Supervisionado 3 (NQ7A_CM)
licenciatura em química;7 período;LQM37B - Bioquímica (NQ7A_CM)
licenciatura em química;7 período;QIO37O - QUIMICA INDUSTRIAL (NQ7A_CM)
licenciatura em química;7 período;LQ37E - TRABALHO DE CONCLUSAO DE CURSO 1 (NQ7A_CM)
licenciatura em química;7 período;LQ37B - QUIMICA ORGANICA E EXPERIMENTAL (NQ7A_CM)
licenciatura em química;7 período;LQ37F - METODOLOGIA E PRATICA DE ENSINO DE QUIMICA 3 (NQ7A_CM)
licenciatura em química;7 período;LQ37G - ESTAGIO SUPERVISIONADO 3 (NQ7A_CM)
licenciatura em química;7 período;LQ37A - FISICO-QUIMICA 4 (NQ7A_CM)
licenciatura em química;8 período;LQM38A - Química Do Estado Sólido (NQ8A_CM)
licenciatura em química;8 período;LQM38D - Estágio Curricular Supervisionado 4 (NQ8A_CM)
licenciatura em química;8 período;LQM38B - Microbiologia (NQ8A_CM)
licenciatura em química;8 período;LQ38A - MICROBIOLOGIA (NQ8A_CM)
licenciatura em química;8 período;LQ38F - METODOLOGIA E PRATICA DE ENSINO DE QUIMICA 4 (NQ8A_CM)
licenciatura em química;8 período;LQ38G - ESTAGIO SUPERVISIONADO 4 (NQ8A_CM)
